Friday|0:00:00|1:59:00|Glow in the Dark Capture the Flag|Lobby 10|Join Sigma Phi Epsilon forcapture the flag done right: at the stroke of midnight. Bring your friends, bring your friend's friends, bring that one guy whose name you keep forgetting. We'll supply the glow sticks - might even throw a ninja or two in the mix.|livinggroup|||||%%
Friday|0:00:00|1:00:00|FIREHOSE Trans until we die|Building 24, 6th Floor|Come and learn about what trans is, and the experience of trans people in a predominately cis-gender world. We'll teach you cool ideas about gender and neat vocab. FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|0:00:00|3:00:00|Giant Gaming|Simmons Hall, Multi Purpose Room|We have a movie theater in our basement. Come play video games on our massive screen.|dorm|||||%%
Friday|0:00:00|1:00:00|FIREHOSE The Perfect Voting System|Building 24, 6th Floor|In the Perfect Voting System, whether or not Jefferson beats Adams depends only on the voters's preferences between those two candidates. No Nader-style third party shenanigans. Bet you can't guess what it is! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|0:00:00|1:00:00|FIREHOSE Live Action Coding Challenge|Building 24, 6th Floor|Write code to meet a certain goal, then trade your code with someone else and act out each other's programs! Test your algorithmic thinking and your acting skills all at once! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|0:00:00|1:00:00|FIREHOSE Beyond Imaginary|Building 24, 6th Floor|You all know that the square root of negative 1 is i. But what if there are more square roots of negative 1? Or nonzero square roots of zero? Spoiler: Calculus happens! Come learn some crazy imaginary math. FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|1:00:00|2:00:00|FIREHOSE Relativity with Relatively few Paradoxes|Building 24, 6th Floor|You might think special and general relativity is paradoxical. It's not if you look at it the right way, and I'll tell you why. On the way, we'll learn some of the physics of moving really fast. FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|1:00:00|2:00:00|FIREHOSE Intro to Real Math|Building 24, 6th Floor|Think math is boring? Never seen math without numbers? Wonder what mathematicians do all day? The third question is easy: they turn coffee into theorems. Come make the answer to the first two questions no! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|1:00:00|3:00:00|Chicken n Waffles Afterhours|New House, House 6, First Floor Lounge|After a night of partying, come join the MIT Black Students' Union. M.I.T B.S.U. and have some Chicken and Waffles while playing some board games.|studentorg|minority|food|||%%
Friday|1:00:00|3:00:00|FIREHOSE More Rigorous Chemistry than you're used to |Building 24, 6th Floor|Why does P.V equal nRT? How can we understand vapor pressure, chemical reactivity, stability of molecules, strengths of intermolecular forces, and what standard reduction potential actually is? Let's use physics to understand all of this! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|1:00:00|3:00:00|FIREHOSE College Cooking|Building 24, 6th Floor|Worried about getting enough fruits and vegetables once you go off to college? Learn to make bacon-wrapped asparagus and delicious banana bread _that's totally healthy, right? Then we'll share with the rest of FIREHOSE! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|2:00:00|3:00:00|FIREHOSE Spaces and homologies and fibrations, oh my!|Building 24, 6th Floor|It's been said that a topologist is someone who can't tell the difference between a doughnut and a coffee cup. Come learn what we can distinguish, and why algebraic topology is awesome! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|2:00:00|3:00:00|FIREHOSE The Axiom of Choice|Building 24, 6th Floor|An infinite number of monkeys need to simultaneously guess the color hat they're wearing. With clever planning beforehand, each monkey can do so almost surely. How? Axiom of Choice! Also covered: the Banach-Tarski Paradox! FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|2:00:00|3:00:00|FIREHOSE How to sound like you know what you're talking about|Building 24, 6th Floor|I know exactly what I'm talking about. So will you, after leaving this class. By the time you leave, you'll be an expert on being an expert. FIREHOSE: Eat our food and take our classes until stupid late!|studentorg|||||%%
Friday|8:00:00|10:00:00|Running and Breakfast|McCormick Hall, Green Living Room|Morning bridge loop, a popular route for runners, led by McCormick residents for the first hour. Breakfast available starting at 8:30am.|studentorg|food||||%%
Friday|8:00:00|10:00:00|Breakfast of the Admitted |New House, Main Hallway|Looking for breakfast or a bedtime snack? Craving delicious smoothies and waffles? Not enough bacon in your diet? The friendly residents of New House will be serving up breakfast, so come get some!|studentorg|food||||%%
Friday|8:00:00|11:00:00|Z.B.T Breakfast of Champions|Zeta Beta Tau (58 Manchester Road)|Kick your day off right with a breakfast meal made to order by our house chef, Karen. Eggs, pancakes, french toast, bacon strips, sausage, fresh fruit, and much more. Don't forget to try the ZBT Classic, a Mc ZBT. Call Rick for Rides 617-232-3257. Remember this event occurs daily!|studentorg|food||||%%
Friday|8:00:00|10:00:00|Pancake Breakfast|Simmons Hall, Late Night Café|Stayed up all night? Come fuel up for an exciting day the right way: with a scrumptious assortment of pancakes! Make them your own with rainbow-colored batter!|studentorg|food||||%%
Friday|8:30:00|10:00:00|Course 12 Reception for Students and Parents|54-923|Please join us to meet informally with some of the faculty in Course 12: Earth, Atmospheric and Planetary Sciences. Find out the breadth of what we have to offer undergraduates. Light breakfast fare will be provided.|academic|parents||||%%
Friday|8:47:00|10:00:00|Disney and Pancakes|Random Hall|Random Hall, it's a quiet village. Every day like the one before. Random Hall, full of little people, waking up to make PANCAKES?! Dig into blueberry chocolate chip spicy cinnamon pancakes while singing along to your favorite Disney songs!|dorm|||||%%
Friday|9:00:00|17:00:00|Classes|Various Locations|Today, around 100 MIT classes will open their doors to prefrosh attending CPW. Pick up the list sorted by date, time and subject at CPW Check-in. Before sitting in on a class that is not on the list, you must receive permission from the department in advance, some classes will be holding exams or do not have space to accommodate visitors.|featured|academic|class|||%%
Friday|9:00:00|20:00:00|CPW Check in and Help Desk|Student Center, 2nd Floor, La Sala de Puerto Rico||featured|parents||||%%
Friday|9:00:00|10:00:00|Morning Coffe with Staff|Kresge Auditorium, Lobby|Prefrosh, parents and families, please join key MIT Staff for an informal chat and a cup of coffee, tea or juice to start your day! Representatives from MIT Mental Health and Counseling, Student Support Services, Student Outreach and Support, Dean on Call system, and Health Educators, plus student MedLinks and EMTs, will be available to answer your questions. Drop in anytime during this hour, which precedes the President's Welcome and Featured Faculty Speakers.|featured|parents||||%%
Friday|9:00:00|12:00:00|Friday UROP Tours Sign up|Student Center, 2nd Floor, La Sala de Puerto Rico|See first-hand the accessible and cutting edge research opportunities available to MIT undergraduates! A complete list of Friday's UROP tour descriptions will be available. Tour sign-up required to participate. Note: Sign up for Friday tours begins on Thursday at 4pm and may not extend far into Friday morning due to limited availability. Limit one tour per student. For general information about the UROP program, come to the UROP discussion panel, Friday at 1pm in Room 26-100.|featured|academic||||%%
Friday|9:00:00|12:00:00|Waffles Tho|Burton Conner, Porter Room|Come start your day right with breakfast at Burton Conner!|dorm|food||||%%
Friday|9:00:00|17:00:00|Parent and Family Hospitality Lounge|Student Center, 2nd Floor, La Sala de Puerto Rico|Grab a cup of coffee or tea and chat with current MIT parents as well as parents of other MIT prefrosh. Also, learn about the MIT Parents Association and the Parent Connector Network from current volunteers and staff.|featured|parents||||%%
Friday|9:00:00|17:00:00|Student Financial Services open house|11-120|For general questions regarding our financial aid program, loans, student employment, and billing, please visit the Student Services Center in 11-120. Staff will also be available to answer individual questions about your financial aid application or award.|featured|parents||||%%
Friday|10:00:00|11:30:00|President's Welcome|Kresge Auditorium |President L. Rafael Reif welcomes you to CPW and introduces featured MIT faculty speakers Professor Kristala Jones Prather, Theodore T. Miller Associate Professor of Chemical Engineering, Professor Pattie Maes, Alexander W. Dreyfoos (1954) Professor in Media Arts and Sciences, and Professor William Broadhead, Associate Professor of History and MacVicar Faculty Fellow.|featured|academic|parents|||%%
Friday|11:30:00|14:00:00|BBQ and Sports with the ZBT|Kresge BBQ Pits|Grab a burger or a sandwich and play soccer, ultimate frisbee, and other sports with the brothers of ZBT.|livinggroup|food||||%%
Friday|11:30:00|14:00:00|Lunch with Kappa Sigma|Kappa Sigma (407 Memorial Drive)|Take a break from classes and come by for a bite or two prepared by our very own Chef John. We're located conveniently on dorm row.|livinggroup|food||||%%
Friday|11:30:00|18:00:00|Get on the Ball!|Student Center|We'll be rolling a giant brightly colored ball around campus collecting signatures in support of Children's Miracle Network! Come sign our ball and show your support - each signature earns us a donation from our sponsors!|livinggroup|||||%%
Friday|11:30:00|12:30:00|Terrascope Program Open House|16-168|Come visit Terrascope, a community in which students take charge of their own learning experience as they develop the skill to work in teams on complex, interdisciplinary research.|academic|||||%%
Friday|11:30:00|13:00:00|Women's Leadership Lunch|Student Center, 3rd Floor, Mezzanine Lounge|Join us for lunch and meet some amazing young women! Be inspired by stories of their MIT experience, hear how they became leaders in our community and get useful advice for success in college. The first 50 admitted women to attend will receive a special gift!|featured|||||%%
Friday|11:30:00|13:00:00|Make your Own Pizza!|Simmons Hall, Late Night Café|Come enjoy some free lunch by making your own pizza with delectable toppings. You should probably eat said pizza as well.|dorm|food||||%%
Friday|11:30:00|13:00:00|Mad Hatter Tea and Brunch at Senior House|Senior House|Enter the magical world of mystery by donning a bizarre hat and drinking tasty tea in Senior Haus! Brunch will happen as the clock ticks and the rabbit jumps. Crumpets, scones, Earl Grey, eggs, and wonder.|dorm|food||||%%
Friday|11:30:00|13:30:00|Architecture Open House|7-429|The Department of Architecture welcomes prefrosh and parents to a presentation by the Head of the Department and the Undergraduate Officer. Learn about the Bachelor of Science in Architecture. Join the student led tour of the Department following Q and A.|academic|parents||||%%
Friday|11:30:00|13:30:00|Global Education Open House|12-189|Come to the Global Education and Career Development Center and learn more about research, internships, public service projects and study abroad opportunities. Also, learn about distinguished fellowships such as the Fulbright, Rhodes, Marshall and more!|featured|academic||||%%
Friday|11:30:00|13:30:00|Career Development Open House|12-170|Come speak with Career Services staff about the wide variety of services and support we provide to students, such as finding a summer internship or a job after graduation, writing a resume, or applying to graduate school. Also learn about the Freshman/Alumni Summer Internship Program (F/ASIP)!|featured|academic|parents|||%%
Friday|11:30:00|13:30:00|Prehealth Advising Open House|12-185|Come to the Global Education and Career Development Center and meet with staff members to discuss services offered for premed and prehealth students.|featured|academic|parents|||%%
Friday|11:45:00|12:45:00|Brain and Cognitive Sciences Lab Tours and Pizz|Building 46, 3rd Floor Atrium|View our MRI facility, see our undergrad wet lab and have some pizza with BCS. Closed toed shoes and pants required.|academic|||||%%
Friday|11:45:00|13:00:00|Introduction to Interphase EDGE|Student Center, 3rd Floor, Twenty Chimneys|The staff of the Office of Minority Education (OME), along with past Interphase participants, will discuss the benefits of participating in the 2013 Interphase EDGE program. (This event also occurs on Thursday from 4pm to 5:30pm in Room 10-250.)|featured|academic|parents|minority||%%
Friday|11:47:00|12:47:00|Liquid Nitrogen Ice Cream|Random Hall|Served steaming cold.|dorm|food||||%%
Friday|12:00:00|13:30:00|Leading  Jewish Minds, Featuring David Kaiser|Stata Center, 32-D463|Launched in 2009 as an on-campus lunchtime seminar series for faculty, staff, alumni/ae, and friends, Leading Jewish Minds @ MIT is an initiative to build and strengthen MIT's Jewish community. Kosher lunch provided, complementary.|academic|parents|religious|||%%
Friday|12:00:00|14:00:00|Lunch  |Alpha Delta Phi (351 Massachusetts Avenue)|Drop by for some refreshments and a quick bite between classes and CPW.|livinggroup|food||||%%
Friday|12:00:00|14:00:00|Pizza and Games at Hillel|Religious activities center (W11) dining room|Come hang out with current Jewish students over kosher pizza and games! Find out about kosher dining and Hillel's various programs throughout the year.|religious|studentorg|food|||%%
Friday|12:00:00|14:00:00|Sloan Business Club Meet and Greet|Student Center, W20-407|Interested in business? Want to learn about the opportunities that MIT has to offer? Meet the members of SBC and learn how to get involved with the business world at MIT.|parents|studentorg||||%%
Friday|12:00:00|14:00:00|Chilling n Grilling with Phi Delta Theta|Student Center Steps|Hungry? Feel like hanging out? Come join Phi Delts outside the Student Center for some good food and pick up soccer to take a break from the day of activities.|livinggroup|food||||%%
Friday|12:00:00|15:00:00|Elotes with LUChA|Student Center Steps|Come get to know more about the Latino group LUChA while eating a tasty snack! We will be handing out fresh elote (corn with toppings) outside the Student Center. We will be here until all of it is gone!|studentorg|minority||||%%
Friday|12:00:00|13:00:00|MIT Emerson Scholars Jazz Trio Concert|Hayden Library, Killian Hall|Emerson Scholar Student Recital. Dylan Sherry (Graduate Student), saxophone, Peter Godart '15, piano, Adrian Grossman '14, electric bass.|arts|parents||||%%
Friday|12:00:00|15:00:00|Paint with Your Body|Burton Conner, front desk|Now that you're all grown up and going to college, fingerpainting just isn't enough anymore... come paint with your BODY! Smocks provided.|dorm|||||%%
Friday|12:00:00|13:00:00|Student Financial services information session|Kresge Auditorium|Parents and prefrosh are encouraged to attend a presentation on financing an MIT education. Included will be information about the online student account, a general overview of the undergraduate financial aid program, how to apply for loans, and how to find on-campus student employment. Elizabeth M. Hicks, Executive Director of Student Financial Services, will address these issues and more. (This session is also offered on Thursday at 1pm in Kresge Auditorium.)|featured|parents||||%%
Friday|12:00:00|17:00:00|pika House Tours|Pika (69 Chestnut Street)|Find out why pika has the coolest house in Cambridge  marvel at our talking pantry, give our chickens some company, and more.|livinggroup|||||%%
Friday|12:00:00|13:00:00|MIT Libraries Tour|Hayden Library   |Did you know MIT has more than one library? One is housed inside the Great Dome, another has great views of Boston, and they all have something special to offer. Take a fun and informative walking tour to learn where the Libraries are located and what they can do for you. We'll visit several libraries (as time allows) and give highlights of each library's collections, study spaces and services. Look for tour guides at the entrance to the library.|academic|parents||||%%
Friday|12:00:00|18:00:00|Hair Dyeing, Grilling, and Painting the Berlin Wall|East Campus Courtyard|It takes a special kind of person to pull off the full rainbow, but I can tell that you, sir/madame, are that kind of person. Remember: regret nothing! Come paint yourself and others. Grills are hot all day.|dorm|food||||%%
Friday|12:00:00|13:00:00|Campus Tour|Student Center, 2nd Floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|tour|parents|||%%
Friday|12:00:00|13:30:00|BBQ and Soccer with SHPE|Barry Astroturf Field|Come play soccer and eat some great Brazilian meats with the members of Society of Hispanic Professional Engineers (SHPE)-MIT.|athletic|studentorg|minority|food||%%
Friday|12:01:00|14:00:00|Tie Dye your own Maseeh T shirt|Maseeh Hall, Courtyard|Don't have enough free shirts? Join us in the Maseeh Courtyard to create your very own tie-dyed Maseeh shirt! Make sure to come early though before they're gone!|dorm|||||%%
Friday|12:05:00|13:35:00|Mass and Fellowship Picnic|MIT Chapel |Come join the Tech Catholic Community for Mass followed by a picnic lunch with games, food, and fun!|parents|religious|studentorg|||%%
Friday|12:15:00|14:00:00|Pizza on the Steps with Phi Sigma Kappa|Student Center|Stop by the Student Center steps for some hot pizza to fuel up for the day.|livinggroup|food||||%%
Friday|12:30:00|13:30:00|Campus Tour|Student Center, 2nd Floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|tour|parents|||%%
Friday|12:30:00|13:30:00|MIT Energy Initiative Open House|E19-319|Stop by the MIT Energy Initiative (MITEI) to learn what MITEI is and does, talk to students involved in energy research and education, and discover how to get involved in campus energy projects.|academic|parents|studentorg|||%%
Friday|12:30:00|14:30:00|Grillin and Chillin at Sigma Chi|Sigma Chi (532 Beacon Street)|Find yourself in Boston? Stop by Sigma Chi for some free food off the grill! We'll be grillin' and chillin' all afternoon.|livinggroup|food||||%%
Friday|13:00:00|15:00:00|You Need to Sort What?|Stata Center, 32-144|In this lab, you're invited to watch a fun, interactive, hands-on exercise in which Gordon Engineering Leaders (GELs) hone their skills in: making effective use of available resources (team, materials, etc.) to solve an engineering problem, managing the use of time, responding to change by taking alternative courses of action, and listening to and supporting viewpoints different from their own.|parents|||||%%
Friday|13:00:00|16:00:00|Next Gamers, MIT's REAL PE requirement|Next House, Courtyard|We don't think your physical activities are up to MIT standards. We can fix that for you. Come play Ultimate Capture the Frozen King and Battleship Twister at the end of the sidewalk.|dorm|||||%%
Friday|13:00:00|17:00:00|Artsy and Crafty Tire-Swinging and BBQ at Senior House|Senior House, courtyard|Learn how to tire-swing! This is no child's back-and-forth swing. We go MIT style: rotation, precession, gyration, elation. Once you've given enough blood to the tree, make some Sport Death-y crafts. Tons of food.|dorm|||||%%
Friday|13:00:00|14:00:00|Concourse Open House|16-128|Come learn more about the Concourse Learning Community and the options available during your freshman year at MIT. Join our students and faculty for light refreshments.|academic|||||%%
Friday|13:00:00|17:00:00|McCormick Carnival!|McCormick|Moon bounce! Bubbles! Moon bounce! Face paint! Moon bounce! Balloons! Did we mention there's a moon bounce?|dorm|||||%%
Friday|13:00:00|14:00:00|UROP Panel Discussion|26-100|Come learn about all aspects of UROP at MIT, including how to participate, what type of research is appropriate, what to expect from the program, and more. Discussion will center on the experiences of the UROP student panel as moderated by UROP staff. Plenty of time will be allowed for questions!|featured|academic|parents|||%%
Friday|13:00:00|14:00:00|Student Activities, Athletics and Leadership Panel|Kresge Auditorium|There's more to life than just academics! Learn about the many ways students are engaged in campus activities that enhance areas of intellectual, personal, athletic, and social development. Chris Colombo, Dean for Student Life, campus administrators, and students will answer your questions.|featured|academic|livinggroup|parents||%%
Friday|13:00:00|14:00:00|Campus Tour|Student Center, 2nd Floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|tour|parents|||%%
Friday|13:00:00|14:00:00|First Generation Welcome Panel|5-234|A panel presentation and discussion featuring First Generation MIT students and faculty describing their experiences as the First Generation in their family to graduate from a four-year university. Students and families welcome!|featured|academic|parents|minority||%%
Friday|13:00:00|14:30:00|Zombie Wars |East Campus Courtyard|It's like Assassins and Capture the Flag, but at the same time and with Nerf guns.|dorm|||||%%
Friday|13:00:00|15:00:00|Dunk the Admissions Committee with Amphibious Achievement|Kresge Lawn|The name says it all. Come join us on Kresge and get the chance to dunk all your favorite Admissions Officers and Bloggers! At the same time, learn about Amphibious Achievement and hang with passionate students who double as mentors and coaches for Boston high school students! Fro-yo will be provided, of course|athletic|studentorg||||%%
Friday|13:17:00|14:17:00|Victoriana Tea|Random Hall|Gather to bemoan the decline of our Queen Victoria's empire or gossip about the most recent painters at the Salon. Tea will be served, enjoyment will be had. There may be Downton or Emma: A Victorian Romance.|dorm|||||%%
Friday|13:30:00|14:30:00|Campus Tour|Student Center, 2nd Floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|tour|parents|||%%
Friday|14:00:00|18:00:00|TDCarnival|Theta Delta Chi (372 Memorial Drive)|Play games on Kresge's and TDC's lawn! Bouncy House! Balloon darts! Face painting! Sumo wrestling! Dunk tanks! Waffles and Ice cream! If you collect the most tickets by 6PM you can win a GRAND PRIZE!|livinggroup|||||%%
Friday|14:00:00|15:00:00|IFC Information Session|4-163|Prefrosh, welcome to the Institute! As the Interfraternity Council (IFC) of MIT, we sincerely hope that, as we did when we were first admitted ourselves, you choose MIT to be your home for the next four years. In your quest to get to know what life is like at the Institute, stop by and hear about how being fraternity men at MIT has enriched our lives and really contributed to make an already amazing experience an unforgettable one!|livinggroup|||||%%
Friday|14:00:00|17:00:00|Black at MIT, Iron Chef|New House (House 2)|Join the MIT Chapter of NSBE for an Iron Chef throw down! Test your culinary skills with this friendly competition for all cooking levels. We'll be rolling out the mystery ingredient early on, so don't miss out!|studentorg|minority|food|||%%
Friday|14:00:00|15:00:00|IFC Information Session for Parents|4-231|Congratulations on your child's acceptance to MIT! Through your research, you may have come across a well-known fact of MIT: that the fraternities play a very important role in the social and residential experience. Come meet the Executive Board of the Interfraternity Council (IFC) and the Directors of the Fraternities, Sororities, and Independent Living Groups Office, find out about fraternity life at MIT and ask any lingering questions you may have!|parents|||||%%
Friday|14:00:00|15:00:00|IFC Information Session for Prefrosh|4-163|Prefrosh, welcome to the Institute! As the Interfraternity Council (IFC) of MIT, we sincerely hope that, as we did when we were first admitted ourselves, you choose MIT to be your home for the next four years. In your quest to get to know what life is like at the Institute, stop by and hear about how being fraternity men at MIT has enriched our lives and really contributed to make an already amazing experience an unforgettable one!|livinggroup|||||%%
Friday|14:00:00|16:00:00|Academic and Arts Fair|Johnson Athletic Center|Undergraduate students and academic department/program representatives, as well as students, faculty, and staff from MIT's arts community will be on hand to provide information about the variety of majors and programs offered at MIT.|featured|academic|arts|||%%
Friday|14:00:00|16:00:00|Athletics, Physical Education and Recreation Fair|Rockwell Cage|Meet educators, coaches, and athletes, and learn all about the physical education, recreation, intramural, club and athletic programs and opportunities at MIT.|featured|athletic||||%%
Friday|14:00:00|16:00:00|Entrepalooza, Entrepreneurship at MIT|10-105|Check out entrepreneurship at MIT - from student clubs and competitions to startups and cool technology! Come hang out with our faculty and student entrepreneurs, get free stuff and refreshments, and learn how to get involved!|academic|studentorg||||%%
Friday|14:00:00|16:00:00|Pick-Up Sports With PiLam|Student Center Steps|WE LIKE SPORTZ AND WE DON'T CARE WHO KNOWS. Toss me the Frisbee. Now throw me the football. Now kick me the soccer ball! There might even be water balloons... Meet at the Steps and then we'll head over to Brigg's Field C (between New House, W70 and Simmons, W79).|athletic|livinggroup||||%%
Friday|14:00:00|16:00:00|PBE Career Panel Lunch|Student Center, 3rd floor|Interested in how MIT helps get you amazing careers and job offers? Come talk to the brothers of Phi Beta Epsilon! They will be talking about their career paths throughout their years at MIT and answering any questions that you have. Lunch will be served.|livinggroup|parents|academic|||%%
Friday|14:00:00|15:00:00|Explore CSAIL|Stata Center, 32-G449|Explore the Computer Science and Artificial Intelligence Lab (CSAIL), see robotics demonstrations and hear from students and faculty about all of the exciting research underway here!|academic|parents||||%%
Friday|14:00:00|16:00:00|Smoothigami|New House (House 4)|What happens when you mix smoothies and origami? You get'wet sticky paper. Luckily, we're not doing that. We have state of the art cups that are specifically designed to keep smoothies out of your origami.|dorm|food||||%%
Friday|14:00:00|15:00:00|Campus Tour|Student Center, 2nd floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|tour|parents|||%%
Friday|14:00:00|16:00:00|Rooftop Smoothie Central|Delta Kappa Epsilon (403 Memorial Dr)|Drop by DKE for a light afternoon snack and get to know your future classmates at a rooftop social overlooking Boston from the edge of the Charles River. We will be making custom smoothies to order and playing rooftop games.|livinggroup|food||||%%
Friday|14:00:00|15:00:00|Scavanger Hunt With the MSA|W11|Join the MIT Muslim Student Association (MSA) on a scavenger hunt of epic proportions! Gather clues and race to the end while getting to know the MIT campus!|religious|||||%%
Friday|14:01:00|17:00:00|Masseh Treasure Hunt|Masseh Hall Lobby|Race all over Maseeh to discover all the fun things you do in MIT's newest dorm. Don't spend too long at any one place though because the fastest person gets a grand prize! (You can always go back though!)|dorm|||||%%
Friday|14:17:00|15:17:00|Cooking Vegetarians|Random Hall|Uhh... I meant vegetarian cooking. Yeah. Come tuck into a meat-free feast prepared for you by Randomites. If you eat vegans--vegan! I meant vegan!--there will be plenty of options available.|dorm|food||||%%
Friday|14:30:00|15:30:00|Campus Tour|Student Center, 2nd floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|parents|tour|||%%
Friday|15:00:00|16:30:00|Boba, Smoothies, and Ice Breakers|Next House|Bubble tea, bubble smoothies, and fruit smoothies put on by MIT'S Tapioca Club! Grab a drink and stay for a Sloth Off and other zany activities!|studentorg|food||||%%
Friday|15:00:00|16:30:00|Minority Mens Discussion|New House (House 6)|Ever wondered what it is like to be a minority in a top-tier university? Well, we have the answers. Join the Brothers of Chocolate City as we discuss the experience of being a minority student at MIT.|dorm |parents|minority|||%%
Friday|15:00:00|16:30:00|Ultimate Frisbee Throwing Extravaganza|Barry Astroturf Field|Did you know that the first frisbee was a pie tin? Did you know the first game of Ultimate was played in a parking lot? Come learn more about Ultimate (including awesome tips on throwing!) and join the MIT Women's Ultimate Frisbee team for Frisbee-related games. Pie and prizes [read 'giveaways'] will be provided.|athletic|||||%%
Friday|15:00:00|16:00:00|Campus Tour|Student Center, 2nd floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|parents|tour|||%%
Friday|15:00:00|17:00:00|DIY VooDoo Dolls|50-309|Check out MIT's only intentionally humorous publication - 'Voo Doo'! Give your poor digestive tract a break and FEED YOUR MIND instead. Make a Voo Doo doll, peruse our archives, or draw a comic in the company of our sharp-witted staff.|studentorg|||||%%
Friday|15:00:00|16:00:00|Dodgeball with LCA|Zesiger Center, MAC court|Come play dodgeball with Lambda Chi Alpha! Join us in the Z-center MAC court for a fun break from classes and competition against fellow pre-frosh and students. Dodge, duck, dip, dive and dodge until you are the last one standing.|athletic|livinggroup||||%%
Friday|15:00:00|18:00:00|Rainbow Lounge Open House|Walker Memorial, Rainbow Lounge|Tour the Rainbow Lounge with burritos, pinatas, salsa dancing, and lots of great people...what a great way to spend a Friday afternoon! Please join us to celebrate and welcome new MIT pre-frosh into the LBGT and LBGT-Ally community at MIT.|studentorg|minority||||%%
Friday|15:00:00|17:00:00|8th Annual Steel Pan Jamboree|Student Center Steps|Come enjoy music from the Caribbean with a steel pan band performance. You can just listen or dance along to music, but it's guaranteed to be a good time.|studentorg|minority|arts|parents||%%
Friday|15:00:00|17:00:00|Quidditch and Butterbeer|Kresge Lawn|Come play Quidditch -- the magical sport from Harry Potter -- with MIT's Quidditch Team, the MIT Marauders! Brooms provided. No flying experience necessary. Butterbeer (non-alcoholic) will be served.|athletic|studentorg||||%%
Friday|15:00:00|17:00:00|Dance Central|Burton Conner House|Do you like to dance? Do you like put a beat down on your favorite childhood characters? Do you like food? If you answered 'YES' to any of these questions then Burton Conner is the place for you. Come on over to get your warm-up for the night's parties, get that nostalgia flowing, and of course, get some free food.|dorm |||||%%
Friday|15:00:00|17:00:00|Giant Stuff|Simmons Hall|Everything is bigger in Sims. Giant ball pits. Giant Jenga. Giant origami. Giant twister. Famangomadan.|dorm|||||%%
Friday|15:00:00|16:00:00|Academic Programming and Support Pannel|Kresge Auditorium|Learn about the many kinds of interactions that occur between students and faculty at MIT, and the wonderful collaborative environment in which they work and study together. Bring your questions about academic support, advising and guidance. Daniel Hastings, Dean of Undergraduate Education, will be joined by administrators and current students to address questions.|featured|academic|parents|||%%
Friday|15:05:00|16:55:00|Introduction to Research in Media Arts and Science Class|E14-525|Students compare notes from their Media Lab UROP projects and learn how to present research results.|academic|class||||%%
Friday|15:17:00|17:17:00|Build a Cardboard Fortress, then fight a Nerf Gun War|Random Hall|Step 1: Erect large cardboard structures Step 2: Kick back and relax? Step 3: DEATH TO THE INFIDELS WHO CONSTRUCTED THESE INFERIOR CARDBOARD FORTS!|dorm|||||%%
Friday|15:30:00|17:00:00|MIT Entrepreneurial Ecosystem|4-163|MIT is the place for students dreaming of turning great ideas into successful businesses - and some have been phenomenal successes. Hear students who've launched ventures while on campus and meet leaders of our Entrepreneurial Ecosystem network, that supports and encourages aspiring entrepreneurs.|academic|parents||||%%
Friday|15:30:00|17:30:00|Air Force ROTC Open House|W59-131|Learn about Air Force ROTC and meet current students developing as young leaders while pursuing a variety of careers including flying, engineering, and intelligence. We'll be serving snacks and hosting a glider-flying competition'come test your design skills!|academic|parents|studentorg|||%%
Friday|15:30:00|18:30:00|Public Domain Sci Fi Marathon at Pika|pika (69 Chestnut St)|Come to pika's TV room and say hello to the Doctor (among other classic sci-fi characters)!|livinggroup|||||%%
Friday|15:30:00|16:30:00|Campus Tour|Student Center, 2nd floor|Departing on the hour and the half hour from Wiesner Student Art Gallery.|featured|parents|tour|||%%
Friday|15:30:00|17:00:00|Bubbles and Balloons|New House (House 6)|German House has 1400 balloons and giant bubbles. What else do you need? Fine, we'll feed you too.|dorm|||||%%
Friday|15:30:00|17:00:00|Power Tools Seminar|East Campus Courtyard|Here's some tools. Here's some wood. Make a big thing. How, you ask? We'll show you how.|dorm|||||%%
Friday|16:00:00|17:00:00|Dodgeball with Baker|Baker House|Compete with Bakerites in a friendly game of Dodgeball. From awesome GRTs to lively residents, find out what our community has to offer.|dorm|||||%%
